epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.7144418954849243,0.6860528588294983,0.7455053329467773,0.643291175365448
1,0.8436750173568726,0.4397175908088684,0.8293246030807495,0.4733845591545105
2,0.8735914826393127,0.3630498945713043,0.8281098008155823,0.4880628287792206
3,0.8939407467842102,0.31193751096725464,0.818756103515625,0.5336115956306458
4,0.9108580350875854,0.2607371509075165,0.8023566603660583,0.6342899203300476
