epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.7086712121963501,0.6918041110038757,0.8199708461761475,0.5217576622962952
1,0.835504949092865,0.4621266722679138,0.8415938019752502,0.46867769956588745
2,0.8694912791252136,0.3806639015674591,0.8545918464660645,0.4266570210456848
3,0.8868337273597717,0.32866302132606506,0.8556851148605347,0.43869316577911377
4,0.9025360941886902,0.2842310667037964,0.8123177886009216,0.5175512433052063
5,0.9155353307723999,0.24266169965267181,0.8463314175605774,0.45969823002815247
