epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6988306641578674,0.7136216163635254,0.7827988266944885,0.5875229835510254
1,0.8215945363044739,0.4924929141998291,0.8443877696990967,0.4375203847885132
2,0.8597418665885925,0.40314292907714844,0.8510689735412598,0.4282471239566803
3,0.8782080411911011,0.3498796820640564,0.8521623015403748,0.45875856280326843
4,0.8946393132209778,0.30432039499282837,0.8499757051467896,0.44224482774734497
5,0.9112831950187683,0.25630468130111694,0.8539844751358032,0.4621492922306061
